timestep;heat_demand_MW;electricity_purchase_MW;grid_co2_intensity_kgMWh;storage_SOC_MWh
251;10.532873651309918;2.0110627025210364;289.305;16.254885405771763
252;10.434015284760378;2.0110627025210364;282.3625;17.740945396708828
253;10.75491636884402;2.0110627025210364;291.39;18.92200075176734
254;10.53240463967094;2.0110627025210364;304.7925;20.31432414400477
255;10.43554068597354;2.0110627025210364;306.745;21.798529059915506
256;10.754343268717385;2.0110627025210364;304.90250000000003;22.979723101728
257;10.531948416874517;2.0110627025210364;296.525;24.372074133387034
258;10.43704005888264;1.74912849892807;302.895;24.369636925973698
259;10.753772323301623;1.8022092025662406;303.7875;24.367199962281102
260;10.531504561103475;2.0110627025210364;310.52250000000004;25.759833909236573
261;10.438514102116365;2.0110627025210364;320.81;27.240669528835102
262;10.753203633281954;2.0110627025210364;335.2575;28.422402010264364
263;10.531072668282825;2.0110627025210364;348.5575;29.815040735194653
264;10.439963488493596;2.0110627025210364;338.0625;31.294093917052216
265;10.7526372904442;2.0110627025210364;351.71500000000003;32.47595908173852
266;10.530652351163134;2.0110627025210364;356.2375;33.86859175222538
267;10.441388866238553;2.0110627025210364;356.4375;35.34588547012353
268;10.752073378319796;2.0110627025210364;344.5675;36.527881172172705
269;10.53024323846021;2.0110627025210364;348.6175;37.92049730751829
270;10.442790860126445;2.0110627025210364;377.36;39.396053940667414
271;10.751511972781685;2.0110627025210364;405.245;40.57817796113075
272;10.52984497404691;2.0110627025210364;415.235;41.970767417990075
273;10.444170072564356;2.0110627025210364;410.84000000000003;43.44460877231214
274;10.750953142595202;1.801736740135378;398.51;43.44026431143491
275;10.529457216193578;1.949133809633751;390.135;44.48188303702232
276;10.445527084611632;2.0110627025210364;375.03;45.954184118337565
277;10.750396949927703;2.0110627025210364;351.065;47.13671159749442
278;10.529079636853634;2.0110627025210364;372.2825;48.529372271323716
279;10.446862456943771;2.0110627025210364;427.0475;50.0
280;10.749843450820238;1.8024328135353502;453.29;50.0
281;10.528711920991245;1.7644916541578421;437.10749999999996;49.995
282;10.448176730763471;1.7509948777155495;445.1725;49.9900005
283;10.749292695624396;0.12557288278680584;453.9975;39.45868571047632
284;10.528353765948196;1.5116547473530195;477.7075;37.867036403421544
285;10.449470428662272;1.7512116866816;496.5725;37.8632496997812
286;10.748744729407047;2.0110627025210364;503.28249999999997;39.04815588187453
287;10.528004880847346;2.0110627025210364;518.085;40.442646429481364
288;10.450744055435864;2.0110627025210364;532.185;41.910395312174344
289;10.748199592325632;2.0110627025210364;525.2225000000001;43.09541465993378
290;10.527664986030187;2.0110627025210364;515.205;44.48982338173911
291;10.451998098856098;2.0110627025210364;502.755;45.95597620548764
292;10.747657319976243;2.0110627025210364;478.39;47.14110615388966
293;10.527333812526281;2.0110627025210364;459.8875;48.5354249213743
294;10.453233030402279;2.0110627025210364;435.4;50.0
295;10.747117943716656;1.801976049728561;419.8775;50.0
296;10.527011101552482;0.08832103084556021;409.1875;39.46868421052631
297;10.454449305954391;0.07616050411595392;387.34000000000003;28.938421552631574
298;10.74658149096627;0.12511851590623418;357.245;18.40921192100263
299;10.526696604039966;2.0110627025210364;328.6175;19.80700922597256
300;10.45564736645045;2.0110627025210364;319.72249999999997;21.272163526922036
301;10.746047985484706;2.0110627025210364;314.8675;22.461290724358875
302;10.526390080187362;2.0110627025210364;328.145;23.858974019108445
303;10.456827638510283;2.0110627025210364;361.11;25.322601865121765
304;10.745517447630771;2.0110627025210364;378.5575;26.51182802968602
305;10.526091299038248;2.0110627025210364;377.1075;27.909390112796714
306;10.457990535027657;2.0110627025210364;375.555;29.37150816550916
307;10.744989894603126;2.0110627025210364;372.8;30.56083061481964
308;10.525800038081503;2.0110627025210364;374.365;31.958264495580732
309;10.459136455732722;2.0110627025210364;368.5;33.418889036185085
310;10.744465340664252;2.0110627025210364;364.5075;34.60830507365043
311;10.52551608287309;2.0110627025210364;359.6;36.00560396441363
312;10.460265787726426;2.0110627025210364;354.8075;37.464750905677086
313;10.74394379734874;2.0110627025210364;349.28;38.65425782310522
314;10.52523922667793;2.0110627025210364;345.625;40.05141513197888
315;10.461378905988648;2.0110627025210364;337.18;41.50910002977646
316;10.743425273657246;2.0110627025210364;342.1225;42.698695109799104
317;10.524969270130644;2.0110627025210364;346.665;44.09570443366402
318;10.462476173861482;2.0110627025210364;349.3575;45.55194249805225
319;10.742909776237072;2.0110627025210364;354.21;46.741623016377225
320;10.524706020913985;1.7638203111382251;346.365;46.736948854075585
321;10.463557943509128;0.0776870075540468;329.425;36.205959369716496
322;10.742397309550391;1.8149420554840208;312.16499999999996;36.28532305649456
323;10.524449293453946;2.0110627025210364;304.9775;37.683467695407664
324;10.464624556355732;2.0110627025210364;298.9825;39.13830602010018
325;10.741887876030985;2.0110627025210364;298.1925;40.32959870726874
326;10.524198908630474;2.0110627025210364;307.9375;41.72757678419906
327;10.465676343502425;2.0110627025210364;331.4025;43.181011500193335
328;10.741381476230362;2.0110627025210364;350.325;44.37238099662447
329;10.52395469350293;2.0110627025210364;353.2075;45.77018679969703
330;10.466713626124676;1.754101449289004;358.02;45.76560978101706
331;10.740878108953996;0.1241626943359749;364.61;35.234717430565276
332;10.523716481049398;1.7636544755786978;380.5925;35.23119395882222
333;10.467736715851082;2.0110627025210364;388.6225;36.68332095936781
334;10.740377771388403;2.0110627025210364;395.68;37.876293744452894
335;10.523484109919018;2.0110627025210364;400.6575;39.27519621065539
336;10.468745915124641;2.0110627025210364;392.4575;40.72596007166592
337;10.73988045921967;2.0110627025210364;392.83500000000004;41.91900103940006
338;10.523257424196622;2.0110627025210364;410.8225;43.31771458630933
339;10.4697415175474;2.0110627025210364;424.4325;44.76712837318067
340;10.739386166744088;2.0110627025210364;431.275;45.960234801936465
341;10.523036273178949;2.0110627025210364;434.4925;47.35875431893628
342;10.470723808209417;2.0110627025210364;437.8575;48.80683082570544
343;10.73889488697144;2.0110627025210364;440.9975;50.0
344;10.522820511161775;1.7643863663216988;441.46500000000003;50.0
345;10.471693064002869;1.7549359461053669;440.5075;49.995
346;10.738406611721384;0.12374849967731735;441.8275;39.463684710526316
347;10.52260999723738;0.5122959467389084;433.6775;31.60106158168491
