Datum,S1_Lastfolge,S2_Kosten,S2_Kosten_TES_SOC_MWh,S2_Kosten_TES_charge_MW,S2_Kosten_TES_discharge_MW,S3_Kosten_Emissionen,S3_Kosten_Emissionen_TES_SOC_MWh,S3_Kosten_Emissionen_TES_charge_MW,S3_Kosten_Emissionen_TES_discharge_MW
2025-06-11 13:00:00,3.033961861531334,3.4285714285714284,43.28055759204599,1.3811334846403334,0.0,2.0110627025210364,44.60404548798059,1.3811334846403334,0.0
2025-06-11 14:00:00,3.011325478742733,3.4285714285714284,44.6635723194672,1.4603608244004356,0.0,2.0110627025210364,45.98692786661221,1.4603608244004356,0.0
2025-06-11 15:00:00,3.0292222144442413,3.4285714285714284,45.98694209920815,1.397722249445156,0.0,2.0110627025210364,47.31016531079845,1.397722249445156,0.0
2025-06-11 16:00:00,3.033955014781905,3.4285714285714284,47.294442980848395,1.3811574482633322,0.0,2.0110627025210364,48.61753387011754,1.3811574482633322,0.0
2025-06-11 17:00:00,3.011329959918956,2.0110627025210364,48.67704141981978,1.4603451402836551,0.0,2.0110627025210364,50.0,1.4603451402836551,0.0
2025-06-11 18:00:00,3.029225177647459,2.0110627025210364,50.0,1.3977118782338938,0.0,1.7768221835888023,49.995,0.0,0.0
2025-06-11 19:00:00,3.0339481762607354,0.10370692000821084,39.46868421052631,0.0,10.0,0.10370692000821084,39.463684710526316,0.0,10.0
2025-06-11 20:00:00,3.0113344376759295,0.0904426065237421,28.938421552631574,0.0,10.0,0.0904426065237421,28.933422552581575,0.0,10.0
2025-06-11 21:00:00,3.0292281351216332,0.10093833289052388,18.40921192100263,0.0,10.0,0.10093833289052388,18.404213420852635,0.0,10.0
2025-06-11 22:00:00,3.0339413459524023,0.10370291362286298,7.881055210336845,0.0,10.0,0.10370291362286298,7.876057210036867,0.0,10.0
2025-06-11 23:00:00,3.011338912017801,2.0110627025210364,9.267565222356623,1.4603138079376965,0.0,1.548141594431129,6.504812890231475,0.0,1.3019338783801695
2025-06-12 00:00:00,3.0292310868801597,2.0110627025210364,10.594445101957856,1.397691195919439,0.0,1.7768256497080692,6.5041624089424515,0.0,0.0
2025-06-12 01:00:00,3.03393452384152,2.0110627025210364,11.905553365674606,1.3812291665546805,0.0,1.7795844974800086,6.503511992701557,0.0,0.0
2025-06-12 02:00:00,3.011343382948715,2.0110627025210364,13.291646062033562,1.460298159679498,0.0,2.0110627025210364,7.890144893197811,1.460298159679498,0.0
2025-06-12 03:00:00,3.029234032936401,2.0110627025210364,14.618113737913825,1.397680884722595,0.0,2.0110627025210364,9.217152719194958,1.397680884722595,0.0
