;plant_to_central_m_dot;plant_to_central_velocity;plant_to_central_delta_p;central_to_north_m_dot;central_to_north_velocity;central_to_north_delta_p;central_to_south_m_dot;central_to_south_velocity;central_to_south_delta_p;central_to_east_m_dot;central_to_east_velocity;central_to_east_delta_p;central_to_west_m_dot;central_to_west_velocity;central_to_west_delta_p;north_to_z01_m_dot;north_to_z01_velocity;north_to_z01_delta_p;north_to_z02_m_dot;north_to_z02_velocity;north_to_z02_delta_p;north_to_z03_m_dot;north_to_z03_velocity;north_to_z03_delta_p;north_to_z04_m_dot;north_to_z04_velocity;north_to_z04_delta_p;north_to_z05_m_dot;north_to_z05_velocity;north_to_z05_delta_p;south_to_z06_m_dot;south_to_z06_velocity;south_to_z06_delta_p;south_to_z07_m_dot;south_to_z07_velocity;south_to_z07_delta_p;south_to_z08_m_dot;south_to_z08_velocity;south_to_z08_delta_p;south_to_z09_m_dot;south_to_z09_velocity;south_to_z09_delta_p;south_to_z10_m_dot;south_to_z10_velocity;south_to_z10_delta_p;south_to_z11_m_dot;south_to_z11_velocity;south_to_z11_delta_p;east_to_z12_m_dot;east_to_z12_velocity;east_to_z12_delta_p;east_to_z13_m_dot;east_to_z13_velocity;east_to_z13_delta_p;east_to_z14_m_dot;east_to_z14_velocity;east_to_z14_delta_p;east_to_z15_m_dot;east_to_z15_velocity;east_to_z15_delta_p;east_to_z16_m_dot;east_to_z16_velocity;east_to_z16_delta_p;east_to_z17_m_dot;east_to_z17_velocity;east_to_z17_delta_p;west_to_z18_m_dot;west_to_z18_velocity;west_to_z18_delta_p;west_to_z19_m_dot;west_to_z19_velocity;west_to_z19_delta_p;west_to_z20_m_dot;west_to_z20_velocity;west_to_z20_delta_p;west_to_z21_m_dot;west_to_z21_velocity;west_to_z21_delta_p;west_to_z22_m_dot;west_to_z22_velocity;west_to_z22_delta_p;west_to_z23_m_dot;west_to_z23_velocity;west_to_z23_delta_p
0;348.05425094548133;1.3931531236386587;1.0498051020326749;80.05247771746072;0.7209567414830059;0.7669752568968149;90.49410524582515;0.8149945773286154;1.0837693847454992;87.01356273637033;1.0235410704284025;0.9333201250107013;90.49410524582515;1.0644827132455386;1.1324284183463178;20.88325505672888;0.7523026867648757;0.1813585266741029;17.402712547274067;0.6269189056373964;0.22509056452406512;13.922170037819253;0.8916179991287416;1.897059572614344;13.922170037819253;0.8916179991287416;1.5808829771786204;13.922170037819253;0.8916179991287416;2.2132361680500683;20.88325505672888;0.7523026867648757;0.24181136889880386;17.402712547274067;0.6269189056373964;0.17507043907427292;13.922170037819253;0.8916179991287416;0.6500319133488329;13.922170037819253;0.8916179991287416;0.7800382960185993;13.922170037819253;0.8916179991287416;1.4227946794607578;10.44162752836444;0.6687134993465562;2.217188375493015;20.88325505672888;0.7523026867648757;0.5002012544979227;17.402712547274067;0.6269189056373964;1.1337895101952913;13.922170037819253;0.8916179991287416;1.1066180840250341;13.922170037819253;0.8916179991287416;1.5808829771786204;10.44162752836444;0.6687134993465562;2.418750955083289;10.44162752836444;0.6687134993465562;1.8140632163124666;20.88325505672888;0.7523026867648757;0.1813585266741029;17.402712547274067;0.6269189056373964;1.1337895101952913;17.402712547274067;1.114522498910927;1.3832726050312927;13.922170037819253;0.8916179991287416;0.6500319133488329;13.922170037819253;0.8916179991287416;1.7389712748964818;6.9610850189096265;0.4458089995643708;0.9485297863071722
1;339.3861947830021;1.3584575855556464;1.0236604146474306;78.05882480009048;0.7030018005250469;0.7478742558777095;88.24041064358053;0.794697687550053;1.0567788398271982;84.84654869575053;0.9980504710204751;0.9100764173438982;88.24041064358055;1.037972489861294;1.1042260530439298;20.363171686980124;0.7335670962000489;0.17558786877128832;16.969309739150106;0.6113059135000408;0.21948483596411048;13.575447791320082;0.8694128547556136;1.8498145845864125;13.575447791320082;0.8694128547556136;0.610661089992223;13.575447791320082;0.8694128547556136;2.1581170153508142;20.363171686980124;0.7335670962000489;0.23411715836171784;16.969309739150106;0.6113059135000408;0.17071042797208583;13.575447791320082;0.8694128547556136;1.5415121538220105;13.575447791320082;0.8694128547556136;1.8498145845864125;13.575447791320082;0.8694128547556136;0.5495949809930006;10.181585843490062;0.6520596410667102;2.1619707957353693;20.363171686980124;0.7335670962000489;0.4877440799202453;16.969309739150106;0.6113059135000408;0.1950976319680982;13.575447791320082;0.8694128547556136;1.0790585076754071;13.575447791320082;0.8694128547556136;1.5415121538220105;10.181585843490062;0.6520596410667102;0.41620828153194267;10.181585843490062;0.6520596410667102;0.31215621114895725;20.363171686980124;0.7335670962000489;0.5852928959042943;16.969309739150106;0.6113059135000408;1.1055532478192227;16.969309739150106;1.0867660684445173;1.3488231345942592;13.575447791320082;0.8694128547556136;0.610661089992223;13.575447791320082;0.8694128547556136;1.6956633692042111;6.787723895660041;0.4347064273778068;1.5723423968984505
2;350.11519402226054;1.4014024390176747;1.0560213414583544;80.52649462511992;0.7252257621916466;0.7715167682889857;91.02995044578773;0.8198204268253395;1.0901867377996537;87.52879850556512;1.0296017919313527;0.9388466187823884;91.02995044578773;1.070785863608607;1.1391338974559648;21.00691164133563;0.7567573170695442;0.18491275298101928;17.505759701113025;0.6306310975579534;0.2264233993891587;14.004607760890421;0.8968975609713118;0.7912714063219404;14.004607760890421;0.8968975609713118;1.5902439024314043;14.004607760890421;0.8968975609713118;0.9231499740422632;21.00691164133563;0.7567573170695442;0.24655033730802564;17.505759701113025;0.6306310975579534;0.5870236280459674;14.004607760890421;0.8968975609713118;1.5902439024314043;14.004607760890421;0.8968975609713118;0.7912714063219404;14.004607760890421;0.8968975609713118;1.4312195121882634;10.503455820667815;0.6726731707284838;1.3119512195059082;21.00691164133563;0.7567573170695442;0.5031631097536863;17.505759701113025;0.6306310975579534;1.140503048775022;14.004607760890421;0.8968975609713118;0.4615749870211316;14.004607760890421;0.8968975609713118;1.5902439024314043;10.503455820667815;0.6726731707284838;2.433073170720048;10.503455820667815;0.6726731707284838;1.0734146341411974;21.00691164133563;0.7567573170695442;0.18491275298101928;17.505759701113025;0.6306310975579534;1.140503048775022;17.505759701113025;1.1211219512141397;1.3914634146274785;14.004607760890421;0.8968975609713118;1.5902439024314043;14.004607760890421;0.8968975609713118;0.7253321224617781;7.0023038804452105;0.4484487804856559;1.622048780480032
3;362.0644305017818;1.4492315233667972;1.0920627614022855;83.27481901540982;0.7499773133423174;0.7978482056833165;94.13675193046328;0.8478004411695763;1.1273942036829472;90.51610762544544;1.0647415273715244;0.9708889307339128;94.13675193046328;1.1073311884663857;1.1780119026238145;21.723865830106902;0.7825850226180702;0.2055199648548431;18.10322152508909;0.6521541855150585;0.23415110384184282;14.482577220071272;0.9275081749547502;1.9734216488398946;14.482577220071272;0.9275081749547502;1.6445180406999125;14.482577220071272;0.9275081749547502;0.9991337676181744;21.723865830106902;0.7825850226180702;0.83253725810433;18.10322152508909;0.6521541855150585;0.18211752521032226;14.482577220071272;0.9275081749547502;1.6445180406999125;14.482577220071272;0.9275081749547502;0.8564003722441498;14.482577220071272;0.9275081749547502;1.4800662366299204;10.861932915053451;0.6956311312160625;2.306436552081626;21.723865830106902;0.7825850226180702;0.5203357863152063;18.10322152508909;0.6521541855150585;0.20813431452608253;14.482577220071272;0.9275081749547502;1.1511626284899383;14.482577220071272;0.9275081749547502;1.6445180406999125;10.861932915053451;0.6956311312160625;2.516112602270865;10.861932915053451;0.6956311312160625;0.3330149032417322;21.723865830106902;0.7825850226180702;0.2055199648548431;18.10322152508909;0.6521541855150585;0.20813431452608253;18.10322152508909;1.1593852186934377;1.438953285612423;14.482577220071272;0.9275081749547502;1.6445180406999125;14.482577220071272;0.9275081749547502;0.785033674557137;7.241288610035636;0.4637540874773751;0.29601324732598405
4;338.07721828239255;1.3532181589557988;1.0197122651705932;77.75776020495029;0.7002903972596258;0.744989784318751;87.90007675342207;0.7916326229891423;1.052702956102583;84.51930457059814;0.994201096375689;0.9065663492787437;87.90007675342207;1.0339691402307167;1.0999671704582092;20.28463309694355;0.7307378058361312;0.583035483379892;16.90386091411963;0.6089481715301095;1.2389504021822704;13.523088731295703;0.8660596217317114;1.842680046237684;13.523088731295703;0.8660596217317114;1.5355667051980704;13.523088731295703;0.8660596217317114;0.8466018979155959;20.28463309694355;0.7307378058361312;1.3215470956610884;16.90386091411963;0.6089481715301095;0.5668400532860063;13.523088731295703;0.8660596217317114;1.5355667051980704;13.523088731295703;0.8660596217317114;1.842680046237684;13.523088731295703;0.8660596217317114;1.3820100346782627;10.142316548471776;0.6495447162987834;2.153632304040293;20.28463309694355;0.7307378058361312;0.4858629028165766;16.90386091411963;0.6089481715301095;0.6478172037554356;13.523088731295703;0.8660596217317114;1.074896693638649;13.523088731295703;0.8660596217317114;1.5355667051980704;10.142316548471776;0.6495447162987834;1.3820100346782629;10.142316548471776;0.6495447162987834;1.0365075260086969;20.28463309694355;0.7307378058361312;0.9911603217458164;16.90386091411963;0.6089481715301095;0.6478172037554356;16.90386091411963;1.0825745271646392;1.3436208670483114;13.523088731295703;0.8660596217317114;0.6047156413682828;13.523088731295703;0.8660596217317114;0.6651872055051107;6.761544365647851;0.4330298108658557;1.5662780393020312
5;350.9384903788031;1.404697838765507;1.0585045770839372;80.71585278712472;0.7269311315611496;0.7733309910224997;91.24400749848881;0.8217482356778213;1.0927503134013583;87.73462259470078;1.0320229019501683;0.9410543178876914;91.24400749848881;1.073303818028175;1.1418125723703991;21.056309422728184;0.7585368329333734;0.18633257946811704;17.546924518940155;0.632114027444478;0.22695583432182037;14.037539615152124;0.8990066168099242;0.795758759170052;14.037539615152124;0.8990066168099242;1.593983363138164;14.037539615152124;0.8990066168099242;0.9283852190317271;21.056309422728184;0.7585368329333734;0.24844343929082274;17.546924518940155;0.632114027444478;0.17652120447252717;14.037539615152124;0.8990066168099242;0.6631322993083766;14.037539615152124;0.8990066168099242;1.9127800357657967;14.037539615152124;0.8990066168099242;1.4345850268243472;10.528154711364092;0.6742549626074431;2.2355616668012748;21.056309422728184;0.7585368329333734;0.5043462984929344;17.546924518940155;0.632114027444478;0.20173851939717366;14.037539615152124;0.8990066168099242;1.1157883541967146;14.037539615152124;0.8990066168099242;0.6631322993083766;10.528154711364092;0.6742549626074431;0.430375508047304;10.528154711364092;0.6742549626074431;1.8290959092010426;21.056309422728184;0.7585368329333734;0.18633257946811704;17.546924518940155;0.632114027444478;1.1431849432506516;17.546924518940155;1.1237582710124054;0.7431396980650424;14.037539615152124;0.8990066168099242;1.593983363138164;14.037539615152124;0.8990066168099242;1.7533816994519802;7.018769807576062;0.4495033084049621;0.2869170053648693
6;394.4448212218807;1.5788401759081854;0.4671277375479548;90.72230888103256;0.8170497910324858;0.8692019053537083;102.55565351768898;0.9236215029062883;1.2282200836519792;98.61120530547018;1.15996421087132;1.0577181254145773;102.55565351768898;1.2063627793061726;1.2833646588363539;23.66668927331284;0.8525736949904199;0.68024496940725;19.722241061094035;0.7104780791586833;0.2550918635277188;15.777792848875228;1.0104577125812386;2.1499100267685933;15.777792848875228;1.0104577125812386;1.791591688973828;15.777792848875228;1.0104577125812386;2.5082283645633585;23.66668927331284;0.8525736949904199;0.34848265424512753;19.722241061094035;0.7104780791586833;0.19840478274378137;15.777792848875228;1.0104577125812386;0.8607406251440404;15.777792848875228;1.0104577125812386;2.1499100267685933;15.777792848875228;1.0104577125812386;1.6124325200764444;11.83334463665642;0.757843284435929;0.4541269731906417;23.66668927331284;0.8525736949904199;0.5668708078393749;19.722241061094035;0.7104780791586833;0.22674832313575005;15.777792848875228;1.0104577125812386;1.2541141822816793;15.777792848875228;1.0104577125812386;1.791591688973828;11.83334463665642;0.757843284435929;1.6124325200764449;11.83334463665642;0.757843284435929;0.37155843261052507;23.66668927331284;0.8525736949904199;0.68024496940725;19.722241061094035;0.7104780791586833;0.22674832313575005;19.722241061094035;1.2630721407265484;1.5676427278520992;15.777792848875228;1.0104577125812386;0.8607406251440404;15.777792848875228;1.0104577125812386;0.591225257361363;7.888896424437614;0.5052288562906193;0.3224865040152888
7;396.36405084847075;1.5865222563367407;0.470532915042881;91.16373169514827;0.8210252676542632;0.8734311358024077;103.05465322060239;0.9281155199569932;1.2341961701555761;99.09101271211767;1.165608188329034;1.0628646094185719;103.05465322060239;1.2122325158621954;1.2896090594278675;23.78184305090824;0.8567220184218397;0.683554801932319;19.81820254242354;0.7139350153515333;0.2563330507246195;15.854562033938826;1.0153742440555138;2.160370732033009;15.854562033938826;1.0153742440555138;1.8003089433608406;15.854562033938826;1.0153742440555138;2.5204325207051768;23.78184305090824;0.8567220184218397;0.3528957642785528;19.81820254242354;0.7139350153515333;0.1993701505635932;15.854562033938826;1.0153742440555138;1.8003089433608406;15.854562033938826;1.0153742440555138;2.160370732033009;15.854562033938826;1.0153742440555138;1.6202780490247561;11.89092152545412;0.7615306830416354;0.46131870805992703;23.78184305090824;0.8567220184218397;0.5696290016102658;19.81820254242354;0.7139350153515333;0.22785160064410642;15.854562033938826;1.0153742440555138;1.2602162603525884;15.854562033938826;1.0153742440555138;1.8003089433608406;11.89092152545412;0.7615306830416354;0.503256772429012;11.89092152545412;0.7615306830416354;0.3774425793217588;23.78184305090824;0.8567220184218397;0.6835548019323188;19.81820254242354;0.7139350153515333;0.22785160064410642;19.81820254242354;1.2692178050693925;1.5752703254407359;15.854562033938826;1.0153742440555138;1.8003089433608406;15.854562033938826;1.0153742440555138;0.9564036674841583;7.927281016969413;0.5076871220277569;1.8363151222280574
8;386.9051376655665;1.5486611630985658;0.4537505155578714;88.9881816630803;0.8014321519035078;0.8525873956420296;100.59533579304728;0.9059667804126609;1.2047430590593895;96.72628441639161;1.1377918749295586;1.0375001899053724;100.59533579304728;1.183303549926741;1.2588335637518522;23.214308259933983;0.8362770280732252;0.6672423096328925;19.345256883278324;0.6968975233943545;0.25021586611233465;15.476205506622659;0.9911431443830822;2.108815200815069;15.476205506622659;0.9911431443830822;0.8264949368494366;15.476205506622659;0.9911431443830822;2.4602844009509135;23.214308259933983;0.8362770280732252;0.33114577454598415;19.345256883278324;0.6968975233943545;1.1028032617543644;15.476205506622659;0.9911431443830822;1.757346000679224;15.476205506622659;0.9911431443830822;2.108815200815069;15.476205506622659;0.9911431443830822;1.5816114006113011;11.607154129966991;0.7433573582873114;0.4349431351681078;23.214308259933983;0.8362770280732252;0.5560352580274104;19.345256883278324;0.6968975233943545;0.22241410321096416;15.476205506622659;0.9911431443830822;0.5785464557946056;15.476205506622659;0.9911431443830822;1.757346000679224;11.607154129966991;0.7433573582873114;0.4744834201833902;11.607154129966991;0.7433573582873114;0.35586256513754266;23.214308259933983;0.8362770280732252;0.24835933090948828;19.345256883278324;0.6968975233943545;0.22241410321096416;19.345256883278324;1.2389289304788527;1.537677750594321;15.476205506622659;0.9911431443830822;1.757346000679224;15.476205506622659;0.9911431443830822;0.9091444305343802;7.738102753311329;0.4955715721915411;1.7924929206928084
9;418.1688394165251;1.67380005633874;0.5092198831288748;96.17883306580077;0.8661915291552978;0.9214803501652106;108.72389824829652;0.9791730329581627;1.302091799146493;104.54220985413127;1.2297306536366255;1.1213349425257981;108.72389824829654;1.2789198797820907;1.3605530635979688;25.090130364991506;0.9038520304229195;0.30227555618849966;20.90844197082626;0.7532100253524331;0.2731237005547737;16.726753576661004;1.0712320360567937;2.2792170979931785;16.726753576661004;1.0712320360567937;1.8993475816609822;16.726753576661004;1.0712320360567937;2.659086614325375;25.090130364991506;0.9038520304229195;0.9615447132158718;20.90844197082626;0.7532100253524331;0.2124295448759351;16.726753576661004;1.0712320360567937;1.8993475816609822;16.726753576661004;1.0712320360567937;2.2792170979931785;16.726753576661004;1.0712320360567937;1.7094128234948833;12.545065182495753;0.8034240270425953;1.56696175487031;25.090130364991506;0.9038520304229195;0.60096544575992;20.90844197082626;0.7532100253524331;0.2427766227153543;16.726753576661004;1.0712320360567937;1.3295433071626874;16.726753576661004;1.0712320360567937;1.8993475816609822;12.545065182495753;0.8034240270425953;0.5923915468991391;12.545065182495753;0.8034240270425953;0.4442936601743541;25.090130364991506;0.9038520304229195;0.30227555618849966;20.90844197082626;0.7532100253524331;0.2427766227153543;20.90844197082626;1.3390400450709925;1.6619291339533597;16.726753576661004;1.0712320360567937;1.8993475816609822;16.726753576661004;1.0712320360567937;2.08928233982708;8.363376788330502;0.5356160180283969;0.3418825646989764
