timestamp;strompreis_EUR_MWh;waermebedarf_MWth;grid_co2_kg_MWh;WRG1_Q_cap;WRG1_T_K;WRG2_Q_cap;WRG2_T_K;WRG3_Q_cap;WRG3_T_K;WRG4_Q_cap;WRG4_T_K;P_buy_MW;P_sell_MW;Q_dump_MWth;HP1_Q_th_MW;HP1_Pel_MW;HP1_on;HP1_Q_wrg_MW;HP1_Q_def_MW;HP1_COP;HP2_Q_th_MW;HP2_Pel_MW;HP2_on;HP2_Q_wrg_MW;HP2_Q_def_MW;HP2_COP;HP3_Q_th_MW;HP3_Pel_MW;HP3_on;HP3_Q_wrg_MW;HP3_Q_def_MW;HP3_COP;HP4_Q_th_MW;HP4_Pel_MW;HP4_on;HP4_Q_wrg_MW;HP4_Q_def_MW;HP4_COP;TES_SOC_MWh;TES_charge_MW;TES_discharge_MW;HKW_Q_th_MW;HKW_fuel_MW;HKW_Pel_MW;GTOST_Q_th_MW;GTOST_fuel_MW;GTOST_Pel_MW;BMHKW_Q_th_MW;BMHKW_fuel_MW;BMHKW_Pel_MW;HWS_Q_th_MW;HWS_fuel_MW;HWW_Q_th_MW;HWW_fuel_MW;AVA_Q_th_MW;AVA_fuel_MW;P2H_Q_th_MW;P2H_Pel_MW;grid_co2_kg_MWh;Fuel_CO2_emissions_t_per_step;Grid_CO2_emissions_t_per_step;Total_CO2_emissions_t_per_step
2023-01-01T00:00:00;-5,17;72,3;192,281483779071;0;310,15;0;316,15;0;311,65;0,09278694999999999;285,0333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,5;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,3;42,3;0;0;192,281483779071;0;0;0
2023-01-01T01:00:00;-1,07;74,6;192,331850982904;0;310,25;0;316,34999999999997;0;311,75;0,1094112;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,99715000000006;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,6;44,6;0;0;192,331850982904;0;0;0
2023-01-01T02:00:00;-1,47;75,2;193,129596165323;0;310,15;0;316,15;0;311,54999999999995;0,117305725;285,0125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,412502916578433;0;30;0;0;0;0;0;0;0,14691849809914936;0,3029247383487616;0,0536176786877308;0;0;0;0;45;45;0,05308150190047911;0,05361767868735264;193,129596165323;0;0;0
2023-01-01T03:00:00;-5,08;76,6;199,926837573661;0;310,04999999999995;0;316,15;0;311,54999999999995;0,10635315;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,909961666286904;30;0;0;0;0;0;0;0;1,1753479847930517;2,4233979067897975;0,42894142950179415;0;0;0;0;45;45;0,4246520152068308;0,4289414295018493;199,926837573661;0;0;0
2023-01-01T04:00:00;-4,49;83,1;196,49135635468602;0;310,15;0;316,25;0;311,65;0,10678235;284,95;0;0;0;4,23336614173228;1,4111220472440933;1;0;4,23336614173228;3,0000000000000004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,32562330169928;0;30;0;0;0;0;0;0;3,866633858267714;7,9724409448818845;1,4111220472440935;0;0;0;0;45;45;0;0;196,49135635468602;0;0;0
2023-01-01T05:00:00;-5,4;90,6;196,307888076285;0;310,04999999999995;0;316,25;0;311,54999999999995;0,117775525;285,0125;0;0;0;4,972563483466589;1,6575211611555294;1;0;4,972563483466589;3,0000000000000004;0;0;0;0;0;0;3,1805861228325654;1,0601953742775216;1;0;3,1805861228325654;3,0000000000000004;0;0;0;0;0;0;50,82339073936925;30;0;0;0;0;0;0;0;7,446850393700733;15,354330708661307;2,717716535433051;0;0;0;0;45;45;0;0;196,307888076285;0;0;0
2023-01-01T06:00:00;-5,02;96,4;195,05014641664602;0;310,04999999999995;0;316,15;0;311,54999999999995;0,11032325;284,95;0;0;0;2,6845437100581337;0,8948479033527112;1;0;2,6845437100581337;3;0;0;0;0;0;0;8,499905108839263;2,8333017029464207;1;0;8,499905108839263;3,0000000000000004;0;0;0;0;0;0;19,23936103187441;0;30;0;0;0;0;0;0;10,215551181102365;21,06299212598426;3,7281496062992137;0;0;0;0;45;45;0;0;195,05014641664602;0;0;0
2023-01-01T07:00:00;-1,3;100,7;204,267560049023;0;310,15;0;316,34999999999997;0;311,75;0,10173925;284,95;0;0;0;8,465748925808436;2,8219163086028116;1;0;8,465748925808436;3,0000000000000004;1,7854562899416233;0,5951520966472077;1;0;1,7854562899416233;3,0000000000000004;3,1805861228325654;1,0601953742775216;1;0;3,1805861228325654;3,0000000000000004;0;0;0;0;0;0;47,737437095771284;30;0;0;0;0;0;0;0;12,268208661417324;25,295275590551185;4,47726377952756;0;0;0;0;45;45;0;0;204,267560049023;0;0;0
2023-01-01T08:00:00;-1,44;105,1;195,38230767169;0;310,04999999999995;0;316,04999999999995;0;311,54999999999995;0,10420135;284,95;0;0;0;8,94847903352796;2,98282634450932;1;0;8,94847903352796;3;5,447462314325723;1,8158207714419075;1;0;5,447462314325723;3;0;0;0;0;0;0;1,3354562899415647;0,44515209664718824;1;0;1,3354562899415647;3;16,153715983640655;0;30;0;0;0;0;0;0;14,368602362204722;29,6259842519685;5,243799212598424;0;0;0;0;45;45;0;0;195,38230767169;0;0;0
2023-01-01T09:00:00;-1,09;101,3;184,117974340659;0;310,04999999999995;0;316,15;0;311,45;0,11824315;285,0125;0;0;0;8,948479033527928;2,9828263445093093;1;0;8,948479033527928;3;0;0;0;0;0;0;0;0;0;0;0;0;4,451520966472105;1,4838403221573684;1;0;4,451520966472105;3;44,65210061204229;30;0;0;0;0;0;0;0;12,724611120367141;26,23631158838586;4,643827151144297;0;0;0;0;45;45;0,17538887963285302;0,17716048447762933;184,117974340659;0;0;0
2023-01-01T10:00:00;-1,07;91,4;178,506404473512;0;308,65;0;313,65;0;310,15;0,10458415;284,95;0;0;0;6,785803552578066;2,2619345175260217;1;0;6,785803552578066;3;1,7854562899416233;0,5951520966472077;1;0;1,7854562899416233;3,0000000000000004;0;0;0;0;0;0;0;0;0;0;0;0;73,14763540198109;30;0;0;0;0;0;0;0;7,8287401574811355;16,14173228346626;2,857086614173528;0;0;0;0;45;45;0;0;178,506404473512;0;0;0
2023-01-01T11:00:00;-1,07;84,7;182,891652360396;0;306,75;0;311,04999999999995;0;308,15;0,1047016;284,95;0;0;0;2,6845437100583784;0,8948479033527927;1;0;2,6845437100583784;3,0000000000000004;2,3850429041148518;0,7950143013716172;1;0;2,3850429041148518;3;0;0;0;0;0;0;0;0;0;0;0;0;41,56137327001984;0;30;0;0;0;0;0;0;4,63041338582798;9,547244094490681;1,6898622047248506;0;0;0;0;45;45;0;0;182,891652360396;0;0;0
2023-01-01T12:00:00;-0,79;78,4;184,75673070697601;0;306,45;0;310,45;0;307,65;0,10541500000000001;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,05721713269284;30;0;0;0;0;0;0;0;2,4976144676855174;5,149720551928903;0,9115005376914157;0;0;0;0;45;45;0,9023855323142786;0,9115005376911907;184,75673070697601;0;0;0
2023-01-01T13:00:00;-0,27;77,5;166,482607495619;0;306,15;0;310,04999999999995;0;307,25;0,09899005;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,471264042558474;0;30;0;0;0;0;0;0;1,836481226240852;3,786559229362582;0,670220983597177;0;0;0;0;45;45;0,6635187737606582;0,6702209835966244;166,482607495619;0;0;0
2023-01-01T14:00:00;0,85;74,9;162,68211043997798;0;306,84999999999997;0;311,04999999999995;0;307,65;0,10589205;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,9674169161541;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,9;44,9;0;0;162,68211043997798;0;0;0
2023-01-01T15:00:00;23,53;75,5;206,593952905852;0;307,54999999999995;0;312,04999999999995;0;308,34999999999997;0,10058215;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95,46072017446227;30;0;0;0;0;0;0;0;0,3672962452485143;0,7573118458732254;0,1340441967195609;0;0;0;0;45;45;0,13270375475213256;0,13404419671932583;206,593952905852;0;0;0
2023-01-01T16:00:00;36,54;80,2;179,505459590122;0;307,65;0;312,15;0;308,45;0,1323821;285,075;0;0;0;2,7177165354330723;0,9059055118110241;1;0;2,7177165354330723;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,87222673402358;0;30;0;0;0;0;0;0;2,4822834645667364;5,118110236220076;0,9059055118109534;0;0;0;0;45;45;0;0;179,505459590122;0;0;0
2023-01-01T17:00:00;46,03;86,7;206,925873559283;0;307,54999999999995;0;312,15;0;308,45;0,12229648;285,015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,114862204724411;2,0382874015748036;1;0;6,114862204724411;3;0;0;0;0;0;0;32,286892142928934;0;30;0;0;0;0;0;0;5,585137795275338;11,515748031495542;2,0382874015747108;0;0;0;0;45;45;0;0;206,925873559283;0;0;0
2023-01-01T18:00:00;55,57;90,8;212,01363892734602;0;307,45;0;312,04999999999995;0;308,54999999999995;0,1005227;284,95;0;0;0;0;0;0;0;0;0;1,7854562899415924;0,5951520966471975;1;0;1,7854562899415924;3;6,472220875412707;2,157406958470902;1;0;6,472220875412707;3;0;0;0;0;0;0;60,78366345371484;30;0;0;0;0;0;0;0;7,542322834645687;15,551181102362243;2,752559055118117;0;0;0;0;45;45;0;0;212,01363892734602;0;0;0
2023-01-01T19:00:00;54,95;92,5;178,1971338565;0;304,65;0;307,04999999999995;0;305,45;0,12201262800000001;285,015;0;0;0;3,1946404508515167;1,0648801502838388;1;0;3,1946404508515167;3,0000000000000004;5,951520966472108;1,9838403221573693;1;0;5,951520966472108;3;0;0;0;0;0;0;0;0;0;0;0;0;29,198637718948234;0;30;0;0;0;0;0;0;8,353838582677165;17,224409448818896;3,0487204724409445;0;0;0;0;45;45;0;0;178,1971338565;0;0;0
2023-01-01T20:00:00;49,23;92;129,77527630639;0;304,34999999999997;0;306,95;0;305,15;0,1007025;284,95;0;0;0;0;0;0;0;0;0;5,951520966472108;1,9838403221573693;1;0;5,951520966472108;3;0;0;0;0;0;0;2,9333215532129615;0,9777738510709871;1;0;2,9333215532129615;3;57,695717855176206;30;0;0;0;0;0;0;0;8,115157480314988;16,732283464566986;2,9616141732283565;0;0;0;0;45;45;0;0;129,77527630639;0;0;0
2023-01-01T21:00:00;44,99;91,5;134,05886425595102;0;304,65;0;307,65;0;305,54999999999995;0,10833095;285,0125;0;0;0;0;0;0;0;0;0;1,785456289941564;0,5951520966471879;1;0;1,785456289941564;3,0000000000000004;6,838067332105621;2,27935577736854;1;0;6,838067332105621;3,0000000000000004;0;0;0;0;0;0;86,1899482833905;30;0;0;0;0;0;0;0;7,876476377952755;16,24015748031496;2,8745078740157477;0;0;0;0;45;45;0;0;134,05886425595102;0;0;0
2023-01-01T22:00:00;45,96;90,1;130,446348416527;0;305,25;0;308,65;0;306,25;0,118243875;285,0125;0;0;0;8,94847903352796;2,98282634450932;1;0;8,94847903352796;3;1,7862570064149652;0,5954190021383217;1;0;1,7862570064149652;3,0000000000000004;0;0;0;0;0;0;0;0;0;0;0;0;60,32820572147429;0;24,56046738873337;0;0;0;0;0;0;9,804796571322177;20,216075404787993;3,5782453466474746;0;0;0;0;45;45;0;0;130,446348416527;0;0;0
2023-01-01T23:00:00;35;83,8;120,287097851137;0;305,34999999999997;0;308,84999999999997;0;306,45;0,11798650000000001;285,0125;0;0;0;8,948479033527928;2,9828263445093093;1;0;8,948479033527928;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,50297317459482;0;21,67823973999176;0;0;0;0;0;0;8,173281226480311;16,85212624016559;2,9828263445093093;0;0;0;0;45;45;0;0;120,287097851137;0;0;0
2023-01-02T00:00:00;57,91;82,7;122,984264830657;0;304,15;0;306,34999999999997;0;304,84999999999997;0,1032545;284,95;0;0;0;0;0;0;0;0;0;5,9515209664721915;1,983840322157397;1;0;5,9515209664721915;3,0000000000000004;0;0;0;0;0;0;0;0;0;0;0;0;9,801820363521074;0;26,312532388068274;0;0;0;0;0;0;5,435946645459534;11,208137413318628;1,983840322157397;0;0;0;0;45;45;0;0;122,984264830657;0;0;0
2023-01-02T01:00:00;51,67;85,8;127,159356273504;0;303,54999999999995;0;305,54999999999995;0;304,15;0,13588472;285,0825;0;0;0;0;0;0;0;0;0;5,644488188976377;1,8814960629921256;1;0;5,644488188976377;3;0;0;0;0;0;0;0;0;0;0;0;0;38,30084018148487;30;0;0;0;0;0;0;0;5,155511811023621;10,629921259842519;1,8814960629921258;0;0;0;0;45;45;0;0;127,159356273504;0;0;0
2023-01-02T02:00:00;52,93;89;120,658823107628;0;303,54999999999995;0;305,54999999999995;0;304,15;0,10665512699999999;284,96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,451520966472105;1,4838403221573684;1;0;4,451520966472105;3;6,71806272904557;0;30;0;0;0;0;0;0;8,093358771859641;16,687337673937407;2,9536587682869206;0;0;0;0;45;45;1,455120261668257;1,4698184461295527;120,658823107628;0;0;0
2023-01-02T03:00:00;44,09;88,3;122,17456957149001;0;303,45;0;305,45;0;304,04999999999995;0,10434492899999999;284,96;0;0;0;0;0;0;0;0;0;5,951520966472074;1,983840322157358;1;0;5,951520966472074;3,0000000000000004;0;0;0;0;0;0;0;0;0;0;0;0;35,217390922772815;30;0;0;0;0;0;0;0;6,840878575564421;14,10490427951427;2,496568057474026;0;0;0;0;45;45;0,5076004579635016;0,5127277353166684;122,17456957149001;0;0;0
2023-01-02T04:00:00;50,08;95,3;125,632939851442;0;303,34999999999997;0;305,25;0;303,95;0,102991644;284,96;0;0;0;8,94847903352796;2,98282634450932;1;0;8,94847903352796;3;0;0;0;0;0;0;0;0;0;0;0;0;4,451520966472105;1,4838403221573684;1;0;4,451520966472105;3;9,255102209748387;0;24,6608286252357;0;0;0;0;0;0;12,239171374762064;25,23540489641663;4,466666666666667;0;0;0;0;45;45;0;0;125,632939851442;0;0;0
2023-01-02T05:00:00;69,72;103,8;138,109007006969;0;303,34999999999997;0;305,25;0;303,95;0,1252468819999999;285,03;0;0,8742268041236914;0;8,94847903352796;2,98282634450932;1;0;8,94847903352796;3;0;0;0;0;0;0;4,851520966472069;1,6171736554906897;1;0;4,851520966472069;3;0;0;0;0;0;0;37,75417669952757;30;0;0;0;0;0;0;0;15;30,927835051546335;5,474226804123701;0;0;0;0;45;45;0;0;138,109007006969;0;0;0
2023-01-02T06:00:00;105,08;108,2;150,083908938418;0;304,75;0;308,15;0;305,65;0,1088006919999999;284,96999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,601953742775404;3,5339845809251345;1;0;10,601953742775404;3;4,451520966472075;1,4838403221573584;1;0;4,451520966472075;3;6,171453913436409;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;2,6946874087217174;2,878939539232604;0;0;45;45;0,4518378820308064;0,4564019010412186;150,083908938418;0,5803942111092929;0;0,5803942111092929
2023-01-02T07:00:00;140,64;107,2;159,798829453859;0;307,54999999999995;0;312,04999999999995;0;308,15;0,1275338219999999;285,09999999999997;0;0;0;5,028287944103771;1,6760959813679235;1;0;5,028287944103771;3,0000000000000004;0;0;0;0;0;0;10,60195374277541;3,5339845809251362;1;0;10,60195374277541;3;1,3354562899416225;0,44515209664720745;1;0;1,3354562899416225;3,0000000000000004;34,67083676804487;30;0;0;0;0;0,2343020231792127;0,5027940411571087;0,18100585481655915;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;159,798829453859;0,1013632786972731;0;0,1013632786972731
2023-01-02T08:00:00;145,98;108,8;173,392128352252;0;306,54999999999995;0;309,95;0;307,15;0,1259718819999999;285,04249999999996;0;0;0;2,6845437100583416;0,8948479033527805;1;0;2,6845437100583416;3;5,951520966472078;1,9838403221573593;1;0;5,951520966472078;3;9,44735645682336;3,14911881894112;1;0;9,44735645682336;3,0000000000000004;0;0;0;0;0;0;63,167369684367905;30;0;0;0;0;0,7165788666462154;1,5377228897987454;0,5535802403275484;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;173,392128352252;0,3100049345834271;0;0,3100049345834271
2023-01-02T09:00:00;147,05;106,8;193,726858766257;0;303,95;0;306,15;0;304,34999999999997;0,09601969599999988;284,97749999999996;0;0;0;8,948479033527928;2,9828263445093093;1;0;8,948479033527928;3;3,2862671876875473;1,095422395895849;1;0;3,2862671876875473;3;0;0;0;0;0;0;4,45152096647208;1,4838403221573597;1;0;4,45152096647208;3,0000000000000004;31,582105578978418;0;30;0;0;0;0,11373281231245547;0,24406182899668552;0,0878622584388068;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;193,726858766257;0,0492028647257318;0;0,0492028647257318
2023-01-02T10:00:00;145,61;96,4;198,083823060577;0;305,54999999999995;0;307,95;0;305,54999999999995;0,1018031949999999;284,97999999999996;0;3,3408934707903764;0;6,4;2,1333333333333333;1;0;6,4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;198,083823060577;0;0;0
2023-01-02T11:00:00;143,35;91,2;190,060714920085;0;305,84999999999997;0;307,54999999999995;0;305,45;0,13212779899999982;285,10999999999996;0;6,401265430733155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,5;30;0;0;0;0;1,2;2,575107296137345;0,9270386266094441;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;190,060714920085;0,5191416309012887;0;0,5191416309012887
2023-01-02T12:00:00;144,38;81,7;184,555233933712;0;306,15;0;307,65;0;305,65;0,13155287399999988;285,17749999999995;0;5,474226804123758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,99714999999989;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;36,7;36,7;0;0;184,555233933712;0;0;0
2023-01-02T13:00:00;143,76;77,3;185,77508797707102;0;306,84999999999997;0;309,25;0;306,95;0,1380330689999999;285,23249999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,412502916578845;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;32,3;32,3;0;0;185,77508797707102;0;0;0
2023-01-02T14:00:00;148,2;77,1;193,889697170972;0;309,65;0;313,45;0;310,84999999999997;0,1106492389999999;285,04249999999996;0;5,474226804123779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,90996166628719;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;32,1;32,1;0;0;193,889697170972;0;0;0
2023-01-02T15:00:00;155,34;79,5;200,96752874225803;0;312,45;0;315,04999999999995;0;314,75;0,10648997199999989;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82,40457067012075;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;34,5;34,5;0;0;200,96752874225803;0;0;0
2023-01-02T16:00:00;162,89;83,5;250,59023646858503;0;315,84999999999997;0;316,04999999999995;0;318,15;0,1149530999999998;285,05249999999995;0;5,474226804123326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,81738284463262;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;38,5;38,5;0;0;250,59023646858503;0;0;0
2023-01-02T17:00:00;170;85;281,828180065074;0;318,95;0;317,75;0;320,65;0,1133127439999998;285,04999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,233353737927093;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;40;40;0;0;281,828180065074;0;0;0
2023-01-02T18:00:00;174,74;83,6;281,659621788268;0;321,84999999999997;0;319,95;0;323,45;0,1007395909999999;284,97999999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,7314304025533;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;38,6;38,6;0;0;281,659621788268;0;0;0
2023-01-02T19:00:00;164,46;86;276,394449176509;0;314,34999999999997;0;307,34999999999997;0;313,75;0,1026470079999999;284,97999999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,14770989109194;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;41;41;0;0;276,394449176509;0;0;0
2023-01-02T20:00:00;153;86,6;273,909845097351;0;319,34999999999997;0;312,95;0;319,75;0,09340656399999987;284,97999999999996;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,646095120102885;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;41,6;41,6;0;0;273,909845097351;0;0;0
2023-01-02T21:00:00;141,67;84,2;287,747076499769;0;318,65;0;312,45;0;318,95;0,1102328569999998;285,04999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,14163051059087;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;39,2;39,2;0;0;287,747076499769;0;0;0
2023-01-02T22:00:00;134,91;79,2;317,58278243872303;0;318,45;0;312,04999999999995;0;318,75;0,08633253599999985;284,92499999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,55536897911871;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;34,2;34,2;0;0;317,58278243872303;0;0;0
2023-01-02T23:00:00;124,22;74,6;317,391151812424;0;320,15;0;315,04999999999995;0;320,84999999999997;0,09986147099999985;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,972266073799574;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;29,6;29,6;0;0;317,391151812424;0;0;0
2023-01-03T00:00:00;130,01;72;353,22048865901303;0;314,34999999999997;0;307,75;0;314,25;0,1119610249999998;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,47126884719235;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;27;27;0;0;353,22048865901303;0;0;0
2023-01-03T01:00:00;120;71,1;310,291936767358;0;318,04999999999995;0;312,65;0;318,34999999999997;0,09473203799999985;284,98999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,888474351886694;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;26,1;26,1;0;0;310,291936767358;0;0;0
2023-01-03T02:00:00;118,76;73,2;292,746626596969;0;318,95;0;313,84999999999997;0;319,45;0,09724859999999984;284,98999999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,38778550445167;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;28,2;28,2;0;0;292,746626596969;0;0;0
2023-01-03T03:00:00;115;76,3;273,551603843402;0;319,45;0;313,65;0;319,25;0,1095370309999998;285,05249999999995;0;5,474226804123716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,46070126592193;24,291004778969008;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;37,00899522103099;37,00899522103099;0;0;273,551603843402;0;0;0
2023-01-03T04:00:00;113,63;84,9;310,022727593638;0;321,95;0;316,54999999999995;0;321,25;0,1017855339999999;285,05249999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,87590782737253;0;30;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;39,9;39,9;0;0;310,022727593638;0;0;0
2023-01-03T05:00:00;116,27;95;338,95865021778496;0;323,34999999999997;0;318,45;0;320,54999999999995;0,09835262999999983;284,98999999999995;0;3,807560137457045;0;0;0;0;0;0;0;5;1,6666666666666665;1;0;5;3,0000000000000004;0;0;0;0;0;0;0;0;0;0;0;0;55,37322023659007;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;338,95865021778496;0;0;0
2023-01-03T06:00:00;138,92;104,1;374,330773759095;0;329,25;0;321,04999999999995;0;325,65;0,09483852599999984;284,98999999999995;0;0,7742268041238671;0;2,6845437100583784;0,8948479033527927;1;0;2,6845437100583784;3,0000000000000004;1,7854562899415924;0,5951520966471975;1;0;1,7854562899415924;3;9,629999999999994;3,2099999999999977;1;0;9,629999999999994;3;0;0;0;0;0;0;83,86768291456663;30;0;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;374,330773759095;0;0;0
2023-01-03T07:00:00;159,92;104,2;394,203620682573;0;326,25;0;316,54999999999995;0;323,84999999999997;0,09727174199999986;285,05249999999995;0;16,44418388566878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,280348777854215;0;30;0;0;0;14,2;30,47210300429185;10,969957081545067;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;394,203620682573;6,143175965665237;0;6,143175965665237
2023-01-03T08:00:00;169,17;104,9;411,332796342178;0;329,45;0;324,15;0;328,65;0,2544251557567556;285,47397355887665;0;16,98495641785762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,7751207429767;30;0;0;0;0;14,9;31,97424892703864;11,510729613733911;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;411,332796342178;6,446008583690991;0;6,446008583690991
2023-01-03T09:00:00;171,18;106,6;394,893986996276;0;327,84999999999997;0;327,54999999999995;0;329,75;0,1019992639999998;285,1225;0;18,298261138887653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,18809586248153;0;30;0;0;0;16,6;35,62231759656651;12,824034334763944;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;394,893986996276;7,181459227467808;0;7,181459227467808
2023-01-03T10:00:00;168,57;105;391,487121524337;0;327,65;0;327,54999999999995;0;329,45;0,23716773997627746;285,3485197071069;0;17,06220963674175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,604229684474312;0;30;0;0;0;15;32,188841201716734;11,587982832618025;15;30,927835051546396;5,474226804123711;0;0;0;0;45;45;0;0;391,487121524337;6,489270386266094;0;6,489270386266094
