timestamp,P_buy_MW,P_sell_MW,Q_dump_MWth,HP1_Q_th_MW,HP1_Pel_MW,HP1_on,HP1_Q_wrg_MW,HP1_Q_def_MW,HP1_COP,HP2_Q_th_MW,HP2_Pel_MW,HP2_on,HP2_Q_wrg_MW,HP2_Q_def_MW,HP2_COP,HP3_Q_th_MW,HP3_Pel_MW,HP3_on,HP3_Q_wrg_MW,HP3_Q_def_MW,HP3_COP,HP4_Q_th_MW,HP4_Pel_MW,HP4_on,HP4_Q_wrg_MW,HP4_Q_def_MW,HP4_COP,TES_SOC_MWh,TES_charge_MW,TES_discharge_MW,HKW_Q_th_MW,HKW_fuel_MW,HKW_Pel_MW,GTOST_Q_th_MW,GTOST_fuel_MW,GTOST_Pel_MW,BMHKW_Q_th_MW,BMHKW_fuel_MW,BMHKW_Pel_MW,HWS_Q_th_MW,HWS_fuel_MW,HWW_Q_th_MW,HWW_fuel_MW,AVA_Q_th_MW,AVA_fuel_MW,P2H_Q_th_MW,P2H_Pel_MW
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.263077954090763,2.0876926513635876,1.0,0.0,6.263077954090763,3.0,0.0,0.0,23.916408283698267,0.0,0.0,0.0,0.0,0.0,0.0,10.350927148037732,21.342117831005638,3.777554856087997,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 05:00:00,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,3.0835629921259784,1.0278543307086594,1.0,0.0,3.0835629921259784,3.0,50.81137615141465,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446850393700783,15.35433070866141,2.7177165354330692,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.822244094488193,0.9407480314960642,1.0,0.0,2.822244094488193,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,28.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.215551181102365,21.062992125984252,3.728149606299213,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 06:00:00,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,6.1148622047244094,2.038287401574803,1.0,0.0,6.1148622047244094,3.0,79.30629501379951,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.215551181102363,21.062992125984255,3.7281496062992128,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,56.997150000000005,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.268208661417324,25.295275590551185,4.47726377952756,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 07:00:00,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,47.719417015877085,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.268208661417319,25.295275590551174,4.477263779527558,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,25.412502916578955,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.9278350515464,5.474226804123711,0.6812152670671245,0.727794088746928,0.0,0.0,45.0,45.0,0.98699339435019,0.9969630245961516
2023-01-01 08:00:00,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,16.13569770575445,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.927835051546396,5.474226804123711,0.6812152670671217,0.7277940887469249,0.0,0.0,45.0,45.0,0.9869933943501903,0.9969630245961518,,,,,,,,,,,,
2023-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,53.9099616662873,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.708964155714762,26.20404980559745,4.638116815590748,0.0,0.0,0.0,0.0,45.0,45.0,0.1592445057025564,0.1608530360631883
2023-01-01 09:00:00,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,44.63408413598387,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.708964155714758,26.204049805597442,4.638116815590747,0.0,0.0,0.0,0.0,45.0,45.0,0.15924450570255477,0.16085303606318666,,,,,,,,,,,,
2023-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5016732283464593,1.1672244094488198,1.0,0.0,3.5016732283464593,3.0,82.40457067012068,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.828740157480317,16.141732283464574,2.8570866141732294,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 10:00:00,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,3.5016732283464567,1.167224409448819,1.0,0.0,3.5016732283464567,3.0,73.12962072757027,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.828740157480316,16.141732283464567,2.8570866141732285,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.817382844632604,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630413385826773,9.547244094488192,1.68986220472441,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 11:00:00,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.543360397076455,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630413385826773,9.547244094488192,1.6898622047244098,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776968503937011,0.5923228346456703,1.0,0.0,1.776968503937011,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.233353737927093,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230314960629948,3.3464566929133914,0.5923228346456703,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 12:00:00,0.0,0.0,0.0,1.776968503937011,0.5923228346456703,1.0,0.0,1.776968503937011,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70.03920606103675,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230314960629948,3.3464566929133914,0.5923228346456703,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5208759842519688,0.5069586614173229,1.0,0.0,1.5208759842519688,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7314304025533,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3891240157480318,2.8641732283464574,0.5069586614173229,0.0,0.0,0.0,0.0,44.59,44.59,0.0,0.0
2023-01-01 13:00:00,0.0,0.0,0.0,1.5208759842519688,0.5069586614173229,1.0,0.0,1.5208759842519688,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.453254772009586,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3891240157480318,2.8641732283464574,0.5069586614173229,0.0,0.0,0.0,0.0,44.59,44.59,0.0,0.0,,,,,,,,,,,,
2023-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22665725951305,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,44.9,0.0,0.0
2023-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870462078111334,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,44.9,0.0,0.0,,,,,,,,,,,,
2023-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5208759842519688,0.5069586614173229,1.0,0.0,1.5208759842519688,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.640087225366045,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3891240157480318,2.8641732283464574,0.5069586614173229,0.0,0.0,0.0,0.0,42.59,42.59,0.0,0.0
2023-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.36977503190352,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3672962452478682,0.7573118458718933,0.1340441967193251,0.0,0.0,0.0,0.0,45.0,45.0,0.13270375475213184,0.1340441967193251,,,,,,,,,,,,
2023-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7177165354330723,0.9059055118110241,1.0,0.0,2.7177165354330723,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.056675848222458,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4822834645669305,5.118110236220475,0.905905511811024,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 16:00:00,0.0,0.0,0.0,2.7177165354330723,0.9059055118110241,1.0,0.0,2.7177165354330723,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63.866238054400334,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4822834645669305,5.118110236220475,0.9059055118110241,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5208759842519688,0.5069586614173229,1.0,0.0,1.5208759842519688,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.593986220472443,1.5313287401574809,1.0,0.0,4.593986220472443,3.0000000000000004,41.55537018063764,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585137795275591,11.515748031496065,2.038287401574803,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 17:00:00,0.0,0.0,0.0,3.6062007874015762,1.2020669291338586,1.0,0.0,3.6062007874015762,3.0000000000000004,2.508661417322835,0.836220472440945,1.0,0.0,2.508661417322835,3.0,32.280904062173846,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585137795275592,11.515748031496067,2.0382874015748036,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1880905511811006,1.0626968503937002,1.0,0.0,3.1880905511811006,3.0,70.05121464361957,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.542322834645668,15.551181102362204,2.75255905511811,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.257677165354329,2.7525590551181094,1.0,0.0,8.257677165354329,3.0,60.77767597176763,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.542322834645667,15.5511811023622,2.7525590551181094,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076574803149606,1.3588582677165353,1.0,0.0,4.076574803149606,3.0000000000000004,98.54420952215521,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353838582677165,17.2244094488189,3.048720472440945,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 19:00:00,0.0,0.5474226804123696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,29.1926508357494,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.137795275590548,18.840815001217624,3.3348242552155196,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5208759842519688,0.5069586614173229,1.0,0.0,1.5208759842519688,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363966535433072,2.4546555118110236,1.0,0.0,7.363966535433072,3.0000000000000004,66.95540773278195,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11515748031496,16.73228346456693,2.9616141732283463,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 20:00:00,0.0,0.0,0.0,1.5208759842519688,0.5069586614173229,1.0,0.0,1.5208759842519688,3.0,7.363966535433071,2.4546555118110236,1.0,0.0,7.363966535433071,3.0,57.68973157066583,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11515748031496,16.73228346456693,2.9616141732283463,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5539370078740147,1.184645669291338,1.0,0.0,3.5539370078740147,3.0000000000000004,35.369764823587616,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.876476377952756,16.240157480314963,2.874507874015748,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 21:00:00,0.0,0.18247422680412217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36220472440945,2.78740157480315,1.0,0.0,8.36220472440945,3.0,26.10501522908771,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137795275590548,16.77895933111453,2.969875801607272,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06958661417323,1.6898622047244098,1.0,0.0,5.06958661417323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8222440944881857,0.9407480314960619,1.0,0.0,2.8222440944881857,3.0,3.787280478684206,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.20816929133858,14.862204724409445,2.6306102362204715,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.891830708661415,2.6306102362204715,1.0,0.0,7.891830708661415,3.0,54.6024047275648,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.20816929133858,14.862204724409445,2.6306102362204715,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.599212598425195,1.5330708661417316,1.0,0.0,4.599212598425195,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.28690175063634,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200787401574802,8.661417322834643,1.5330708661417318,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,0.0,4.599212598425195,1.5330708661417316,1.0,0.0,4.599212598425195,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,23.017997118670994,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200787401574801,8.661417322834643,1.5330708661417316,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024311023622049,1.3414370078740163,1.0,0.0,4.024311023622049,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.783673060461275,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6756889763779537,7.578740157480317,1.341437007874016,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0
2023-01-02 00:00:00,0.0,2.8101030927835065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51569531895913,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,15.876288659793822,2.8101030927835065,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,,,,,,,,,,,,
